,0,1
16729,저희도 완제품은 택배 발송을 해본 적이 없어서 포장을 꼼꼼히 잘 해주셔야 할 것 같아요.,m
16730,<span class='violet_text'>알팔팔팻렛.8개 주문하면. 11개 오는 거 맞죠?,m
16731,네 하마터면 실수할 뻔했네요 잘 챙겨 발송하겠습니다.,m
16732,<span class='violet_text'>매직캔 M250 사용 중이라서 250R로 리필 주문했는데 맞게 주문한 거죠?,m
16733,정상적으로 구매하셨습니다.,m
16734,아래 답변 관련 결론은 동일 장착 가능하다는 말씀이죠?,m
16735,31MM /36MM 규격 소켓에 동일 사용 가능하오니 참고 부탁드립니다.,m
16736,차량은 <span class='violet_text'>뉴이엡 소나타이며 프런트 맵 등하고 중앙 실내 등 교체하려고 class='violet_text'>하는데프톤트맵 9발 전구형 공용 2개 중앙은 36MM 짜리 15발 1개 이렇게 면 되는가요?,m
16737,뉴 EF 소나타의 경우 프런트 등은 9발 공용 실내 등 타입 2개로 주문하시면 장착 가능하십니다.,m
16738,초등 5학년 키 150CM 가량 되는 남자아이인데 아침에 40인치 주문했는데 사이즈 맞겠죠?,m
16739,주문하신 40인치 모델이 적당합니다. 오늘 발송됩니다.,m
16740,사이즈 195/60R 15 아반떼 XD인데 6호가 맞나요?,m
16741,195/60/15 사이즈는 저희가 따로 갖고 있는 조견표에 6호가 맞는 걸로 확인되었습니다.,m
16742,10/10/10/20 짜리 사각형을 만들라는 데 제 생각은 10/10/8장 10/204장이면 맞을 것 같은 맞는지요?,m
16743,정확한 내용이 없어서 답변을 드리기 어렵습니다. 박스 조립 시에는 최소 두께 3T 이상이며 튼튼하게 만드신다면 5T 정도면 될 듯합니다.,m
16744,<span class='violet_text'>스피드랙 100 40으로 하면 될까요?,m
16745,넵 그렇게 하셔도 되고 폭을 줄이셔도 됩니다.,m
16746,Z10에서 16이라고 하는 게 가로 10CM 세로 16CM라고 거죠?,m
16747,네 맞습니다.,m
16748,3단으로 쓸 요량으로 기둥 1200이랑 선반 350x1200으로 3개 주문했는데 맞게 주문한 건가요?,m
16749,제대로 주문 주신 거 맞습니다.,m
16750,나 사단 후 따로 구할 수 있나요?,m
16751,네 저희 쪽에서 구매 가능합니다 좋은 하루 보내십시오.,m
16752,설치할 곳이 가로 60폭 40 정도 나오는데 선반 390x600으로 선택하면 되는 거죠?,m
16753,네 맞습니다 기둥과 선반 별도 선택해서 구매 부탁드립니다.,m
16754,하수구 50MM 주문이 맞아요?,m
16755,네 하수구 50MM 구매하시는 게 맞습니다. 빠지지 않게 가이드 설치하는,m
16756,싱글 사이즈가 120CM이고 퀸이 150CM 던 데 이 정도 차이면 쓸 수 있지 않을까요?,m
16757,사이즈에 맞게 구매를 추천드리며 아우터 싱글 사이즈로 판매될 수 있도록 생산담당자분께 요청드리도록 하겠습니다 고객 분들의 견 반영하여 발전하는 다수 미가 되도록 하겠습니다.,m
16758,말리부에 사용하려면 F6255 /1개 구매하면 되나요?,m
16759,네 올 뉴 말리부가 아니실 경우 말씀하신 6255 제품으로 구매하여 주시면 맞으며 주문 수량 1개에 1회 교체 분출도 됩니다.,m
16760,에어컨 실외기 사이즈가 30/80 정도이면 4개 주문하면 되겠죠?,m
16761,네 보통 실외기 사이즈의 경우 4개를 구매하시면 맞습니다.,m
16762,그렇면 제가 문구류만 주문한 거지요?,m
16763,네 감사합니다. 오늘 발송해 드리겠습니다.,m
16764,유러피안 크로버 순상엽 질문 구매했던 크로버가 수상 입으로 왔는데 요수 중엽으로 변하면 지금의 길게 난 수상여 이 다시 들고 새로운 수중엽이 나오는 거죠?,m
16765,네 아뇨 그냥 심으시고 스스로 바뀌는 것이 더욱 튼튼하게 자랍니다.,m
16766,다이아몬드 팬 3중 세트 구매했어요 일반 가스레인지용 맞죠?,m
16767,해당 상품 가스레인지 용직 화용 제품이 맞습니다 하자 없는 상품으로 검수하여 발송 처리해드리겠습니다.,m
16768,샘플 대부분들은 아령 장식 타입이죠?,m
16769,쌍용 및 벤츠 BZ 2 제품을 제외한 모든 제품은 아령이고 리 타입으로 제작됩니다.,m
16770,180X 80실 측 사이즈 면 80X 10을 18개 주문하는 게 맞나요?,m
16771,네 맞습니다. 배송 사항에 사이즈를 적어주시면 됩니다.,m
16772,기본 방충망으로 가로 74CM 세로 86CM 하려고 하는데 주문을 90X 10CM 짜리로 7개 주문하면 되는 걸까요?,m
16773,80X 10CM 수량 9개 주문해 주시고 배송 메시지에 실제 사이즈 기제 부탁드립니다.,m
16774,이게 일반적으로 가장 많이 사용하는 사이즈 맞죠?,m
16775,주문하신 상품이 제일 많이 나가고 쓰시는 제품입니다. 오늘 주문해주신 상품은 출고될 예정입니다.,m
16776,여기서 주문하려고 하는데 상품 정상적으로 판매되고 있는 것 맞나요?,m
16777,현재 기획전에서 구매하신 고객님들 외의 주문 건들은 정상 출고됩니다.,m
16778,12번은 확장형이 부을 정리함 맞죠?,m
16779,문의하신 내용 확인해 보니 12 확장형이 부을 정리함 확인되십니다 이 점 참고하시어 구매 부탁드립니다.,m
16780,<span class='violet_text'>베이직스 라이드 스텝 구매하려고 하는데요 상세 정보에 나와 있는 가격이랑 다른데 같은 상품 맞나요?,m
16781,넵 같은 상품 맞습니다.,m
16782,오일 필터 654에어필터 96 이렇게 주문하면 되나요?,m
16783,적용 표를 참고하시어 구매 부탁드립니다 차량 정보에 맞게 구매해 주셔야 되세요.,m
16784,제품을 앞 유리 양쪽 창문 뒤쪽 유리다 사용 가능한가요?,m
16785,문의한 신상품 차량 전체 유리에 사용 가능합니다.,m
16786,원목 서랍장을 샀는데 서랍 안이 닦아도 계속 나무 분진 가루가 묻어나서요 어디서 보니 이걸 바르면 된다는 데 맞나요?,m
16787,먼지를 잘 닦아내시고 얇게 2회 정도 바르시면 됩니다.,m
16788,밑에 답변 남기신 것을 보니 새 마루는 세정제로 관리하다가 나중에 코팅 제 사용해도 된다고 하셨는데 맞나요?,m
16789,세정제는 1통 구매하셔서 분무기에 옮겨서 사용하시면 꽤 오래 사용하십니다.,m
16790,60HZ 제품 쓸 수 있는 것 맞죠?,m
16791,1000W 가전제품 2K 변압기로 사용 안 됩니다. 문의하신 제품은 3KVA 이상의 사용하셔야 합니다.,m
16792,좀 벌레 퇴치에 좋다고 해서 구매하려고 하는데요 맞나요?,m
16793,말씀하신 용도로도 사용이 가능하며 집마다 차이가 있기 때문에 며칠 정도라고 정해져 있지는 않으나 최소 일주일 이상 권장 드리고 있습니다.,m
16794,크기 종량제 봉투 20리터 담아 쓰려면 스윙 25 리터 시킴 되죠?,m
16795,만 당사 휴지통은 종량제 봉투에 맞추어 나온 제품이 아니다 보니 딱 맞는 제품은 없습니다.,m
16796,전선 줄 꼭 1M 씩 절단해서 파시나요?,m
16797,예를 들어 20M 가 필요하시면 수량 20개로 적으시면 됩니다. 기준이 1M 이지 씩 절단해서 배송되지 않습니다.,m
16798,운전석 6D 매트 지금은 사이스가 풋 레스트까지 확장형으로 제작이 되던데. 5D <span class='violet_text'>랑코일 사이즈가 안 가는 일반형으로 주문 가능한가요?,m
16799,네 저희 모든 제품은 풋 레스트 확 정형 매트로써 요청해주신 내용으로 레스트까지 매트가 안 가려면 따로 수선 작업을 해야 합니다.,m
16800,난방할 때 마루에 깔고 써도 화재 걱정은 안 해도 되겠죠?,m
16801,규 조토 성분 자체가 열전도율이 낮으며 단열효과가 좋기 때문에 화재에 대한 걱정은 안 하셔도 된답니다.,m
16802,100x60으로 2개 구매하려 합니다. 200x60 주문하면 되나요?,m
16803,60X 10CM 수량 20개 주문해 주시고 배송 메시지에 실제 사이즈와 장수기 제 부탁드립니다.,m
16804,티브이. 드라이기. 폰 충전 등용으로 쓸려는 데 VCTF1.5SQ 3으로 주문하면 되나요?,m
16805,1.5는 2800W까지 사용 가능합니다.,m
16806,더 뉴 그랜저 상품 번호 6274가 맞나요?,m
16807,네 6274 주문 주시면 됩니다.,m
16808,2004년 뉴 베르나 5W 30 사면 되죠?,m
16809,네 PAO 5 W30으로 주문하시면 됩니다.,m
16810,"에어필터는 2450으로 나오던 <span class='violet_text'>데윈스텀 오일 필터랑, 크루즈 에어필터 이렇게 주면하면 되나요?",m
16811,적용 표상에 없는 차량은 안내드리기 어렵습니다.,m
16812,1500 400 양문의 드리고요 투명색으로 바르면 기존 색상 그대로 나오는 것이 맞는지요?,m
16813,네 투명은 기존 색상 그대로 마감됩니다 기존에 도장이 된 상태에서는 바니시를 하셔야 합니다.,m
16814,"2014년 식 렉스턴 W 실내 등 최대 밝기로, 1, 2, 3열 사이즈 어떤 걸로 해야 하는지요 7.5W 31MM 공용이 4개 주문하면 되는지요?",m
16815,프리미엄 5W 제품은 기판의 크기가 가로 3.8CM 3.2CM 가량 되며 7.5W 5.5CM 4.2CM 됩니다.,m
16816,18년형 QM6는 6285가 맞나요?,m
16817,네 2018년 QM6 차량 6285로 구매해 주시면 맞습니다.,m
16818,타 공판 거치대 사용 가능 책상 두께가 7월 답변에는 최소 2.5CM라고 되어 있던데 지금도 그런가요?,m
16819,책상 두께 최소 1CM 최대 6CM까지 호환이 가능합니다.,m
16820,짐 여기 잇는 상품 9005는 만들 수없는 제품인가요?,m
16821,급하시면 9006를 주문하시고 배송 요청 사항에 9005로 보내주셔요라고 표기해 주시면 수정해서 보내드리겠습니다.,m
16822,스포츠용 아니죠?,m
16823,문의하셔서 감사합니다가 드시시는 오직 가드 시스만의 제품이며 타사 제품과는 전혀 관리 없습니다.,m
16824,가스레인지 겸용 맞지요?,m
16825,가스레인지에서도 사용 가능합니다.,m
16826,대 사이즈로 구매하면 특대로 보내주신다는 거죠?,m
16827,네 50x30 4입니다 당연히 수평 맞춰나갑니다.,m
16828,가로 110X 120CM 가 2개 정도 필요한데 수량을 10CM 24개로 해야 되나요?,m
16829,옵션 폭 110X 10CM 수량 24개 이후 배송 메모난에 정확한 사이즈를 꼭. 입력해 주세요.,m
16830,더 뉴 그랜저 규격이요 IG로 구매하면 되는 건가요?,m
16831,네 더 뉴 그랜저도 그랜저 IG 필터와 같이 사용됩니다.,m
16832,모닝 2대 할 건데 전후로 2개씩 구매하면 되나요?,m
16833,2대 교환 시 전후 각 2개씩 하시면 맞습니다. 구형 모닝의 경우 대부분 차량의 후륜이 패드 타입이니 확인 후 구매하셔야 합니다.,m
16834,H4 사용하면 되나요?,m
16835,크루즈 차량은 일반 라이트 라 오픈된 형태이기 때문에 검사 시에는 반드시 순정품으로 검사를 진행해주셔야 합니다.,m
16836,소분콩 주시는 거죠?,m
16837,<span class='violet_text'>넵소분 통한 개같이 발송됩니다. 혹소 분통이 더 필요하시면 미리 이야기해 주시면 넣어서 보내드립니다.,m
16838,2018년 코나 디젤 차는 확장형 일체형으로 구매하면 되나요?,m
16839,네 구매하시면 됩니다.,m
16840,슬림형 대형 스모그 하나 주문된 가 맞나요?,m
16841,네 확인하고 발송해 드리겠습니다.,m
16842,정품 맞죠?,m
16843,주문 건 확인하였습니다. 룩손 제품을 생산하는 곳은 대한민국에 한곳밖엔 없습니다.,m
16844,단열 뽁뽁이 맞나요?,m
16845,네 단열 에어캡 맞습니다. 생산공장 및 브랜드에 따라 다소 차이는 있을 수 있으나 많은 고객님들께서 믿고 써주시는 만큼 의심 안 하셔도 됩니다.,m
16846,맞게 주문했나요?,m
16847,주문하신 상품 확인하여 차종 연식에 맞는 제품으로 출고 처리해드리겠습니다.,m
16848,앞 실내 등 2개 전구형 타입 화장 28MM 풋 T10 도어 4개 중앙 큰 중앙동 그란 번호판 31MM 트렁크 1개 좌우 이렇게 주문하면 되나요?,m
16849,저희 쪽에서 에쿠스 차량 실내 등에 관해 확인된 재원이 없어서 죄송하지만 자세한 답변을 알려드리지 못합니다.,m
16850,사이즈가 작다는 리뷰가 보이던 데 일반 신발과 같은 정 사이즈로 출시되는 게 맞나요?,m
16851,달 발볼이 넓으시거나 발에 살이 많으신 분은 한 사이즈 더 크게 권장해 드립니다.,m
16852,200리터 장비는 946ML 한통 다 넣음 되나요?,m
16853,네. 한 통 넣으시면 됩니다.,m
16854,합판은 별도로 주문 안 해도 되는 거죠?,m
16855,별도로 구매 안 하셔도 됩니다.,m
16856,분리 기둥으로 배송되어도 높이는 마음대로 조정이 가능한 거 맞죠?,m
16857,네 원기둥과 같습니다.,m
16858,랜덤 5개 세트 5가지 맛으로 하나씩 보내주시는 거죠?,m
16859,되도록 이면 골고루 발송되나 상품 재고에 따라 특정 상품으로 복수 발송될 수 있습니다.,m
16860,무폭이 43미리 정도인데 장착 안 되겠지요?,m
16861,넵 4CM 이내이셔야 합니다.,m
16862,아반떼 AD로 구매하면 되나요?,m
16863,네 맞습니다.,m
16864,50x50은 예단 현금 박스 보자기 가능한 거죠?,m
16865,50사이즈 면 현금예단 상자 포장 가능하십니다 좋은 하루 보내세요.,m
16866,10번이 좋은 생각 맞죠?,m
16867,이미지가 잘못된 상품이었습니다.,m
16868,아크릴 5푼 검정 주문했는데 인감도 장 맞죠?,m
16869,아닙니다 판매자 다른 상품에 인감도장이라고 해서 상품이 따로 올려져 있습니다.,m
16870,"그전에 기본 거치대 송풍구 A형으로 사용하다가 이번에 충전형으로 구매하게 되었는데 차량은 쏘렌토 구형, YF 소나타인데 둘 다 선택했는데 맞죠?",m
16871,두 가지 차량 모두 A 타 입 장착 가능하십니다. 헤드 부분은 모든 제품 수정되어서 넓게 벌어지십니다.,m
16872,다크 네이비 색상은 조색이 안 되는 건가요?,m
16873,<span class='violet_text'>내순앤 수 100은 연한 톤만 조색됩니다 진한 색 조색하려면 팬톤 페인트나 수앤수 DIY 제품으로 보시기 바랍니다.,m
16874,6277 올 뉴 쏘렌토 필터 맞나요?,m
16875,네 올 뉴 쏘렌토와 더 쏘렌토 차량 6277로 구매해 주시면 맞습니다.,m
16876,손안 닿는 부분이라 괜찮지 않을까 싶은데 벽지 부분은 제시 소안 발라도 되겠죠?,m
16877,네 천장 몰딩 정도면 제소 바르고 같이 바르셔도 괜찮습니다 벽지가 어두운색이나 문의가 진하지 않다면 페인트만 됩니다.,m
16878,검수 후보 내주셨죠?,m
16879,상품 구매 감사드리며 꼼꼼하게 검수하여 좋은 상품으로 빠른 출고해드릴 수 있도록 하겠습니다.,m
